"seqnames"	"start"	"end"	"width"	"strand"	"L"
"6521"	"chr3"	"14552330"	"14561423"	"9094"	"*"	"52"
"6522"	"chr3"	"14573276"	"14574966"	"1691"	"*"	"115"
"6523"	"chr3"	"14599903"	"14605530"	"5628"	"*"	"24"
"6524"	"chr3"	"14651321"	"14652192"	"872"	"*"	"100"
"6525"	"chr3"	"14671850"	"14677919"	"6070"	"*"	"40"
"6526"	"chr3"	"14807665"	"14814487"	"6823"	"*"	"144"
"6527"	"chr3"	"14817672"	"14823349"	"5678"	"*"	"78"
"6528"	"chr3"	"14941836"	"14952413"	"10578"	"*"	"89"
"6529"	"chr3"	"15061004"	"15065761"	"4758"	"*"	"143"
"6530"	"chr3"	"15073522"	"15077106"	"3585"	"*"	"31"
"6531"	"chr3"	"15095830"	"15101967"	"6138"	"*"	"112"
"6532"	"chr3"	"15203191"	"15207047"	"3857"	"*"	"91"
"6533"	"chr3"	"15269506"	"15269852"	"347"	"*"	"42"
"6534"	"chr3"	"15303722"	"15304488"	"767"	"*"	"35"
"6535"	"chr3"	"15331076"	"15333080"	"2005"	"*"	"90"
"6536"	"chr3"	"15425180"	"15431543"	"6364"	"*"	"142"
"6537"	"chr3"	"15495746"	"15499895"	"4150"	"*"	"47"
"6538"	"chr3"	"15521538"	"15523366"	"1829"	"*"	"25"
"6539"	"chr3"	"15598311"	"15602233"	"3923"	"*"	"155"
"6540"	"chr3"	"15631795"	"15637096"	"5302"	"*"	"26"
"6541"	"chr3"	"15856005"	"15861033"	"5029"	"*"	"85"
"6542"	"chr3"	"15872463"	"15880745"	"8283"	"*"	"87"
"6543"	"chr3"	"16173525"	"16175244"	"1720"	"*"	"31"
"6544"	"chr3"	"16178427"	"16178627"	"201"	"*"	"23"
"6545"	"chr3"	"16215498"	"16216928"	"1431"	"*"	"25"
"6546"	"chr3"	"16259031"	"16267582"	"8552"	"*"	"109"
"6547"	"chr3"	"16425946"	"16427621"	"1676"	"*"	"32"
"6548"	"chr3"	"16511960"	"16514114"	"2155"	"*"	"66"
"6549"	"chr3"	"16601351"	"16611056"	"9706"	"*"	"172"
"6550"	"chr3"	"16773548"	"16775126"	"1579"	"*"	"80"
"6551"	"chr3"	"16881532"	"16885504"	"3973"	"*"	"111"
"6552"	"chr3"	"16931653"	"16935994"	"4342"	"*"	"22"
"6553"	"chr3"	"17153127"	"17158152"	"5026"	"*"	"31"
"6554"	"chr3"	"17735492"	"17735868"	"377"	"*"	"26"
"6555"	"chr3"	"17740331"	"17745907"	"5577"	"*"	"57"
"6556"	"chr3"	"17816567"	"17818543"	"1977"	"*"	"51"
"6557"	"chr3"	"18345094"	"18349837"	"4744"	"*"	"52"
"6558"	"chr3"	"18423364"	"18429096"	"5733"	"*"	"55"
"6559"	"chr3"	"18443181"	"18444758"	"1578"	"*"	"78"
"6560"	"chr3"	"19143200"	"19150294"	"7095"	"*"	"76"
"6561"	"chr3"	"19233701"	"19234656"	"956"	"*"	"85"
"6562"	"chr3"	"19702570"	"19703770"	"1201"	"*"	"33"
"6563"	"chr3"	"19749737"	"19750058"	"322"	"*"	"28"
"6564"	"chr3"	"19874917"	"19876520"	"1604"	"*"	"31"
"6565"	"chr3"	"19933895"	"19934771"	"877"	"*"	"22"
"6566"	"chr3"	"19943539"	"19951014"	"7476"	"*"	"88"
"6567"	"chr3"	"20008094"	"20008259"	"166"	"*"	"24"
"6568"	"chr3"	"20039570"	"20043765"	"4196"	"*"	"79"
"6569"	"chr3"	"20182373"	"20187632"	"5260"	"*"	"156"
"6570"	"chr3"	"20370688"	"20371084"	"397"	"*"	"31"
"6571"	"chr3"	"21270929"	"21272144"	"1216"	"*"	"47"
"6572"	"chr3"	"21302812"	"21303195"	"384"	"*"	"31"
"6573"	"chr3"	"21384567"	"21387779"	"3213"	"*"	"64"
"6574"	"chr3"	"21404488"	"21406629"	"2142"	"*"	"70"
"6575"	"chr3"	"21748740"	"21752066"	"3327"	"*"	"85"
"6576"	"chr3"	"22368925"	"22373357"	"4433"	"*"	"73"
"6577"	"chr3"	"22416837"	"22418415"	"1579"	"*"	"43"
"6578"	"chr3"	"22989817"	"22990858"	"1042"	"*"	"82"
"6579"	"chr3"	"23199663"	"23205911"	"6249"	"*"	"119"
"6580"	"chr3"	"23271190"	"23272546"	"1357"	"*"	"43"
"6581"	"chr3"	"23589757"	"23590633"	"877"	"*"	"23"
"6582"	"chr3"	"23671667"	"23672331"	"665"	"*"	"79"
"6583"	"chr3"	"23741242"	"23743640"	"2399"	"*"	"34"
"6584"	"chr3"	"23803662"	"23814134"	"10473"	"*"	"128"
"6585"	"chr3"	"23881706"	"23883062"	"1357"	"*"	"54"
"6586"	"chr3"	"23914058"	"23920291"	"6234"	"*"	"185"
"6587"	"chr3"	"23944463"	"23948829"	"4367"	"*"	"81"
"6588"	"chr3"	"24119592"	"24122720"	"3129"	"*"	"31"
"6589"	"chr3"	"24491494"	"24499731"	"8238"	"*"	"223"
"6590"	"chr3"	"24517650"	"24524633"	"6984"	"*"	"124"
"6591"	"chr3"	"24825517"	"24833550"	"8034"	"*"	"124"
"6592"	"chr3"	"25425659"	"25431162"	"5504"	"*"	"91"
"6593"	"chr3"	"25441348"	"25441607"	"260"	"*"	"30"
"6594"	"chr3"	"25573047"	"25574733"	"1687"	"*"	"29"
"6595"	"chr3"	"25663321"	"25665005"	"1685"	"*"	"109"
"6596"	"chr3"	"25686851"	"25687105"	"255"	"*"	"38"
"6597"	"chr3"	"25782766"	"25786815"	"4050"	"*"	"96"
"6598"	"chr3"	"25789700"	"25791909"	"2210"	"*"	"71"
"6599"	"chr3"	"25849245"	"25855022"	"5778"	"*"	"85"
"6600"	"chr3"	"25873593"	"25875048"	"1456"	"*"	"20"
"6601"	"chr3"	"26346474"	"26346670"	"197"	"*"	"22"
"6602"	"chr3"	"26622058"	"26627859"	"5802"	"*"	"194"
"6603"	"chr3"	"26709364"	"26710279"	"916"	"*"	"26"
"6604"	"chr3"	"27001100"	"27001572"	"473"	"*"	"22"
"6605"	"chr3"	"27367650"	"27370410"	"2761"	"*"	"88"
"6606"	"chr3"	"27463758"	"27465014"	"1257"	"*"	"25"
"6607"	"chr3"	"27483240"	"27487287"	"4048"	"*"	"25"
"6608"	"chr3"	"27632296"	"27633495"	"1200"	"*"	"63"
"6609"	"chr3"	"27710208"	"27715447"	"5240"	"*"	"274"
"6610"	"chr3"	"27719179"	"27724993"	"5815"	"*"	"355"
"6611"	"chr3"	"27728510"	"27731344"	"2835"	"*"	"204"
"6612"	"chr3"	"28199490"	"28200965"	"1476"	"*"	"101"
"6613"	"chr3"	"28237886"	"28245043"	"7158"	"*"	"103"
"6614"	"chr3"	"28345257"	"28352314"	"7058"	"*"	"122"
"6615"	"chr3"	"28572488"	"28579122"	"6635"	"*"	"138"
"6616"	"chr3"	"28902304"	"28903693"	"1390"	"*"	"66"
"6617"	"chr3"	"29280808"	"29281827"	"1020"	"*"	"49"
"6618"	"chr3"	"29472472"	"29475689"	"3218"	"*"	"64"
"6619"	"chr3"	"29701442"	"29702988"	"1547"	"*"	"63"
"6620"	"chr3"	"30605005"	"30609826"	"4822"	"*"	"194"
"6621"	"chr3"	"30657289"	"30660607"	"3319"	"*"	"20"
"6622"	"chr3"	"30892259"	"30897742"	"5484"	"*"	"89"
"6623"	"chr3"	"31181822"	"31182511"	"690"	"*"	"24"
"6624"	"chr3"	"31452632"	"31453370"	"739"	"*"	"72"
"6625"	"chr3"	"31527814"	"31533929"	"6116"	"*"	"145"
"6626"	"chr3"	"31870150"	"31871517"	"1368"	"*"	"50"
"6627"	"chr3"	"31977933"	"31984530"	"6598"	"*"	"123"
"6628"	"chr3"	"32104584"	"32109899"	"5316"	"*"	"152"
"6629"	"chr3"	"32114641"	"32115015"	"375"	"*"	"26"
"6630"	"chr3"	"32237656"	"32242031"	"4376"	"*"	"60"
"6631"	"chr3"	"32388416"	"32392942"	"4527"	"*"	"70"
"6632"	"chr3"	"32400592"	"32402053"	"1462"	"*"	"93"
"6633"	"chr3"	"32467436"	"32470185"	"2750"	"*"	"84"
"6634"	"chr3"	"32500169"	"32508276"	"8108"	"*"	"130"
"6635"	"chr3"	"32569527"	"32571419"	"1893"	"*"	"112"
"6636"	"chr3"	"32577743"	"32579136"	"1394"	"*"	"41"
"6637"	"chr3"	"32592752"	"32593214"	"463"	"*"	"29"
"6638"	"chr3"	"32625466"	"32627049"	"1584"	"*"	"69"
"6639"	"chr3"	"32684557"	"32687982"	"3426"	"*"	"116"
"6640"	"chr3"	"32778643"	"32786077"	"7435"	"*"	"115"
"6641"	"chr3"	"32814240"	"32822907"	"8668"	"*"	"292"
"6642"	"chr3"	"32843018"	"32843878"	"861"	"*"	"20"
"6643"	"chr3"	"32885907"	"32886365"	"459"	"*"	"29"
"6644"	"chr3"	"32890848"	"32893291"	"2444"	"*"	"69"
"6645"	"chr3"	"32900105"	"32904369"	"4265"	"*"	"138"
"6646"	"chr3"	"32939711"	"32941123"	"1413"	"*"	"62"
"6647"	"chr3"	"32950193"	"32955018"	"4826"	"*"	"36"
"6648"	"chr3"	"33091018"	"33100196"	"9179"	"*"	"148"
"6649"	"chr3"	"33113586"	"33117549"	"3964"	"*"	"125"
"6650"	"chr3"	"33218270"	"33222175"	"3906"	"*"	"93"
"6651"	"chr3"	"33274391"	"33278323"	"3933"	"*"	"67"
"6652"	"chr3"	"33436494"	"33443555"	"7062"	"*"	"150"
"6653"	"chr3"	"33446527"	"33447161"	"635"	"*"	"35"
"6654"	"chr3"	"33453456"	"33454931"	"1476"	"*"	"61"
"6655"	"chr3"	"33716258"	"33719054"	"2797"	"*"	"127"
"6656"	"chr3"	"33796203"	"33801230"	"5028"	"*"	"134"
"6657"	"chr3"	"34988431"	"34989718"	"1288"	"*"	"60"
"6658"	"chr3"	"35215720"	"35217140"	"1421"	"*"	"36"
"6659"	"chr3"	"35636508"	"35642327"	"5820"	"*"	"98"
"6660"	"chr3"	"35664454"	"35664747"	"294"	"*"	"27"
"6661"	"chr3"	"35678884"	"35681830"	"2947"	"*"	"48"
"6662"	"chr3"	"35743539"	"35744988"	"1450"	"*"	"44"
"6663"	"chr3"	"36377153"	"36382817"	"5665"	"*"	"105"
"6664"	"chr3"	"36453176"	"36454499"	"1324"	"*"	"68"
"6665"	"chr3"	"36633738"	"36635665"	"1928"	"*"	"91"
"6666"	"chr3"	"36737220"	"36741246"	"4027"	"*"	"59"
"6667"	"chr3"	"36762074"	"36765448"	"3375"	"*"	"41"
"6668"	"chr3"	"36856810"	"36857030"	"221"	"*"	"22"
"6669"	"chr3"	"36943969"	"36948665"	"4697"	"*"	"159"
"6670"	"chr3"	"36991832"	"36997280"	"5449"	"*"	"244"
"6671"	"chr3"	"37174886"	"37177718"	"2833"	"*"	"81"
"6672"	"chr3"	"37232835"	"37234262"	"1428"	"*"	"71"
"6673"	"chr3"	"37240338"	"37246801"	"6464"	"*"	"182"
"6674"	"chr3"	"37451601"	"37457580"	"5980"	"*"	"67"
"6675"	"chr3"	"37765842"	"37766275"	"434"	"*"	"26"
"6676"	"chr3"	"37859847"	"37865096"	"5250"	"*"	"72"
"6677"	"chr3"	"37968322"	"37969500"	"1179"	"*"	"32"
"6678"	"chr3"	"37989924"	"37999003"	"9080"	"*"	"134"
"6679"	"chr3"	"38021604"	"38033808"	"12205"	"*"	"129"
"6680"	"chr3"	"38036695"	"38039977"	"3283"	"*"	"136"
"6681"	"chr3"	"38133965"	"38141823"	"7859"	"*"	"158"
"6682"	"chr3"	"38163201"	"38168344"	"5144"	"*"	"125"
"6683"	"chr3"	"38289408"	"38289810"	"403"	"*"	"23"
"6684"	"chr3"	"38295450"	"38296986"	"1537"	"*"	"26"
"6685"	"chr3"	"38344151"	"38349462"	"5312"	"*"	"156"
"6686"	"chr3"	"38421213"	"38421419"	"207"	"*"	"23"
"6687"	"chr3"	"38453394"	"38456481"	"3088"	"*"	"111"
"6688"	"chr3"	"38493161"	"38496683"	"3523"	"*"	"90"
"6689"	"chr3"	"38547917"	"38551392"	"3476"	"*"	"53"
"6690"	"chr3"	"38645267"	"38652902"	"7636"	"*"	"66"
"6691"	"chr3"	"38950313"	"38952220"	"1908"	"*"	"74"
"6692"	"chr3"	"39049611"	"39053858"	"4248"	"*"	"93"
"6693"	"chr3"	"39104787"	"39110956"	"6170"	"*"	"103"
"6694"	"chr3"	"39142703"	"39154423"	"11721"	"*"	"45"
"6695"	"chr3"	"39177820"	"39183453"	"5634"	"*"	"76"
"6696"	"chr3"	"39188487"	"39196560"	"8074"	"*"	"66"
"6697"	"chr3"	"39264606"	"39268061"	"3456"	"*"	"28"
"6698"	"chr3"	"39279871"	"39282836"	"2966"	"*"	"36"
"6699"	"chr3"	"39328160"	"39335134"	"6975"	"*"	"27"
"6700"	"chr3"	"39380235"	"39384710"	"4476"	"*"	"157"
"6701"	"chr3"	"39404991"	"39412522"	"7532"	"*"	"161"
"6702"	"chr3"	"39417415"	"39422100"	"4686"	"*"	"31"
"6703"	"chr3"	"39428918"	"39429170"	"253"	"*"	"34"
"6704"	"chr3"	"39501330"	"39505776"	"4447"	"*"	"82"
"6705"	"chr3"	"39713434"	"39714630"	"1197"	"*"	"57"
"6706"	"chr3"	"39778031"	"39780129"	"2099"	"*"	"60"
"6707"	"chr3"	"39806043"	"39810532"	"4490"	"*"	"152"
"6708"	"chr3"	"40077026"	"40078469"	"1444"	"*"	"74"
"6709"	"chr3"	"40306518"	"40310380"	"3863"	"*"	"117"
"6710"	"chr3"	"40385719"	"40389808"	"4090"	"*"	"79"
"6711"	"chr3"	"40450408"	"40453583"	"3176"	"*"	"77"
"6712"	"chr3"	"40456852"	"40458278"	"1427"	"*"	"111"
"6713"	"chr3"	"40476600"	"40478152"	"1553"	"*"	"64"
"6714"	"chr3"	"40505628"	"40506372"	"745"	"*"	"83"
"6715"	"chr3"	"40513905"	"40516936"	"3032"	"*"	"23"
"6716"	"chr3"	"40524465"	"40525283"	"819"	"*"	"110"
"6717"	"chr3"	"40613355"	"40616140"	"2786"	"*"	"66"
"6718"	"chr3"	"41194717"	"41202339"	"7623"	"*"	"123"
"6719"	"chr3"	"41221206"	"41225512"	"4307"	"*"	"21"
"6720"	"chr3"	"41695653"	"41696188"	"536"	"*"	"31"
"6721"	"chr3"	"41843350"	"41844734"	"1385"	"*"	"54"
"6722"	"chr3"	"41955364"	"41957584"	"2221"	"*"	"39"
"6723"	"chr3"	"41960608"	"41962626"	"2019"	"*"	"129"
"6724"	"chr3"	"42012703"	"42016510"	"3808"	"*"	"80"
"6725"	"chr3"	"42090120"	"42091612"	"1493"	"*"	"30"
"6726"	"chr3"	"42149192"	"42149628"	"437"	"*"	"20"
"6727"	"chr3"	"42159703"	"42160407"	"705"	"*"	"24"
"6728"	"chr3"	"42199883"	"42205411"	"5529"	"*"	"70"
"6729"	"chr3"	"42223115"	"42224648"	"1534"	"*"	"63"
"6730"	"chr3"	"42260429"	"42266470"	"6042"	"*"	"226"
"6731"	"chr3"	"42409507"	"42411634"	"2128"	"*"	"21"
"6732"	"chr3"	"42500676"	"42505431"	"4756"	"*"	"86"
"6733"	"chr3"	"42531190"	"42537016"	"5827"	"*"	"53"
"6734"	"chr3"	"42581324"	"42597120"	"15797"	"*"	"183"
"6735"	"chr3"	"42600100"	"42601322"	"1223"	"*"	"111"
"6736"	"chr3"	"42651383"	"42654148"	"2766"	"*"	"24"
"6737"	"chr3"	"42657723"	"42661035"	"3313"	"*"	"65"
"6738"	"chr3"	"42664284"	"42667578"	"3295"	"*"	"50"
"6739"	"chr3"	"42683070"	"42688986"	"5917"	"*"	"115"
"6740"	"chr3"	"42701474"	"42704299"	"2826"	"*"	"42"
"6741"	"chr3"	"42769610"	"42778821"	"9212"	"*"	"142"
"6742"	"chr3"	"42800780"	"42811729"	"10950"	"*"	"148"
"6743"	"chr3"	"42864461"	"42866713"	"2253"	"*"	"20"
"6744"	"chr3"	"42873975"	"42877693"	"3719"	"*"	"27"
"6745"	"chr3"	"42880860"	"42881743"	"884"	"*"	"68"
"6746"	"chr3"	"42902733"	"42908690"	"5958"	"*"	"115"
"6747"	"chr3"	"42934162"	"42938822"	"4661"	"*"	"102"
"6748"	"chr3"	"42978157"	"42979984"	"1828"	"*"	"124"
"6749"	"chr3"	"43075949"	"43082687"	"6739"	"*"	"140"
"6750"	"chr3"	"43102587"	"43106511"	"3925"	"*"	"128"
"6751"	"chr3"	"43285768"	"43286547"	"780"	"*"	"44"
"6752"	"chr3"	"43343595"	"43349968"	"6374"	"*"	"60"
"6753"	"chr3"	"43362446"	"43366897"	"4452"	"*"	"41"
"6754"	"chr3"	"43387161"	"43389934"	"2774"	"*"	"20"
"6755"	"chr3"	"43485006"	"43485909"	"904"	"*"	"88"
"6756"	"chr3"	"43621369"	"43625269"	"3901"	"*"	"46"
"6757"	"chr3"	"43655095"	"43656977"	"1883"	"*"	"65"
"6758"	"chr3"	"43688241"	"43692468"	"4228"	"*"	"159"
"6759"	"chr3"	"43894056"	"43894733"	"678"	"*"	"68"
"6760"	"chr3"	"43994502"	"44002214"	"7713"	"*"	"316"
"6761"	"chr3"	"44017788"	"44022451"	"4664"	"*"	"102"
"6762"	"chr3"	"44113333"	"44114403"	"1071"	"*"	"34"
"6763"	"chr3"	"44172349"	"44173557"	"1209"	"*"	"40"
"6764"	"chr3"	"44240434"	"44242447"	"2014"	"*"	"85"
"6765"	"chr3"	"44337603"	"44340096"	"2494"	"*"	"85"
"6766"	"chr3"	"44473751"	"44478492"	"4742"	"*"	"93"
"6767"	"chr3"	"44550313"	"44557286"	"6974"	"*"	"126"
"6768"	"chr3"	"44576383"	"44581470"	"5088"	"*"	"161"
"6769"	"chr3"	"44584410"	"44585406"	"997"	"*"	"88"
"6770"	"chr3"	"44622488"	"44625578"	"3091"	"*"	"101"
"6771"	"chr3"	"44648073"	"44649289"	"1217"	"*"	"65"
"6772"	"chr3"	"44683244"	"44688752"	"5509"	"*"	"88"
"6773"	"chr3"	"44709535"	"44713170"	"3636"	"*"	"151"
"6774"	"chr3"	"44729359"	"44731745"	"2387"	"*"	"93"
"6775"	"chr3"	"44760972"	"44762270"	"1299"	"*"	"172"
"6776"	"chr3"	"44861348"	"44865368"	"4021"	"*"	"180"
"6777"	"chr3"	"44873339"	"44874982"	"1644"	"*"	"26"
"6778"	"chr3"	"44975328"	"44977458"	"2131"	"*"	"113"
"6779"	"chr3"	"44985382"	"44986471"	"1090"	"*"	"52"
"6780"	"chr3"	"45025034"	"45026355"	"1322"	"*"	"35"
"6781"	"chr3"	"45035496"	"45036675"	"1180"	"*"	"95"
"6782"	"chr3"	"45085506"	"45087515"	"2010"	"*"	"20"
"6783"	"chr3"	"45138244"	"45149323"	"11080"	"*"	"75"
"6784"	"chr3"	"45167361"	"45167907"	"547"	"*"	"41"
"6785"	"chr3"	"45224900"	"45229578"	"4679"	"*"	"106"
"6786"	"chr3"	"45306220"	"45308138"	"1919"	"*"	"77"
"6787"	"chr3"	"45386018"	"45389093"	"3076"	"*"	"110"
"6788"	"chr3"	"45590879"	"45596487"	"5609"	"*"	"142"
"6789"	"chr3"	"45686296"	"45689961"	"3666"	"*"	"212"
"6790"	"chr3"	"45756229"	"45759741"	"3513"	"*"	"29"
"6791"	"chr3"	"45792754"	"45799340"	"6587"	"*"	"182"
"6792"	"chr3"	"45838403"	"45845365"	"6963"	"*"	"143"
"6793"	"chr3"	"45885133"	"45886646"	"1514"	"*"	"28"
"6794"	"chr3"	"45900872"	"45902194"	"1323"	"*"	"20"
"6795"	"chr3"	"45937485"	"45943677"	"6193"	"*"	"39"
"6796"	"chr3"	"45993947"	"45996485"	"2539"	"*"	"55"
"6797"	"chr3"	"46020767"	"46024347"	"3581"	"*"	"61"
"6798"	"chr3"	"46202503"	"46205088"	"2586"	"*"	"39"
"6799"	"chr3"	"46241166"	"46244473"	"3308"	"*"	"30"
"6800"	"chr3"	"46263725"	"46266528"	"2804"	"*"	"27"
"6801"	"chr3"	"46357893"	"46360468"	"2576"	"*"	"26"
"6802"	"chr3"	"46368680"	"46373576"	"4897"	"*"	"36"
"6803"	"chr3"	"46406594"	"46409493"	"2900"	"*"	"74"
"6804"	"chr3"	"46461100"	"46468031"	"6932"	"*"	"82"
"6805"	"chr3"	"46486313"	"46489624"	"3312"	"*"	"23"
"6806"	"chr3"	"46497227"	"46498617"	"1391"	"*"	"21"
"6807"	"chr3"	"46562973"	"46566791"	"3819"	"*"	"106"
"6808"	"chr3"	"46574019"	"46581253"	"7235"	"*"	"148"
"6809"	"chr3"	"46627704"	"46630947"	"3244"	"*"	"44"
"6810"	"chr3"	"46674328"	"46678837"	"4510"	"*"	"20"
"6811"	"chr3"	"46689409"	"46694226"	"4818"	"*"	"26"
"6812"	"chr3"	"46697515"	"46701803"	"4289"	"*"	"38"
"6813"	"chr3"	"46714394"	"46720113"	"5720"	"*"	"28"
"6814"	"chr3"	"46744467"	"46759785"	"15319"	"*"	"99"
"6815"	"chr3"	"46812110"	"46812940"	"831"	"*"	"84"
"6816"	"chr3"	"46830749"	"46835680"	"4932"	"*"	"70"
"6817"	"chr3"	"46843903"	"46848744"	"4842"	"*"	"45"
"6818"	"chr3"	"46880927"	"46885897"	"4971"	"*"	"67"
"6819"	"chr3"	"46889848"	"46902437"	"12590"	"*"	"138"
"6820"	"chr3"	"46973000"	"46982113"	"9114"	"*"	"197"
"6821"	"chr3"	"46998719"	"46998901"	"183"	"*"	"25"
"6822"	"chr3"	"47002480"	"47006075"	"3596"	"*"	"28"
"6823"	"chr3"	"47123221"	"47124079"	"859"	"*"	"33"
"6824"	"chr3"	"47161003"	"47165222"	"4220"	"*"	"77"
"6825"	"chr3"	"47280773"	"47286300"	"5528"	"*"	"193"
"6826"	"chr3"	"47353468"	"47359352"	"5885"	"*"	"49"
"6827"	"chr3"	"47380730"	"47383804"	"3075"	"*"	"120"
"6828"	"chr3"	"47409174"	"47414320"	"5147"	"*"	"67"
"6829"	"chr3"	"47418166"	"47421290"	"3125"	"*"	"20"
"6830"	"chr3"	"47473183"	"47476317"	"3135"	"*"	"62"
"6831"	"chr3"	"47510380"	"47514029"	"3650"	"*"	"142"
"6832"	"chr3"	"47577552"	"47582575"	"5024"	"*"	"72"
"6833"	"chr3"	"47779343"	"47786138"	"6796"	"*"	"175"
"6834"	"chr3"	"47802303"	"47804292"	"1990"	"*"	"90"
"6835"	"chr3"	"47824457"	"47827741"	"3285"	"*"	"108"
"6836"	"chr3"	"47841529"	"47850856"	"9328"	"*"	"132"
"6837"	"chr3"	"47887061"	"47892130"	"5070"	"*"	"62"
"6838"	"chr3"	"47909256"	"47911352"	"2097"	"*"	"22"
"6839"	"chr3"	"48087164"	"48089505"	"2342"	"*"	"48"
"6840"	"chr3"	"48187829"	"48191232"	"3404"	"*"	"96"
"6841"	"chr3"	"48222393"	"48225095"	"2703"	"*"	"26"
"6842"	"chr3"	"48240613"	"48243960"	"3348"	"*"	"122"
"6843"	"chr3"	"48268977"	"48273621"	"4645"	"*"	"100"
"6844"	"chr3"	"48298400"	"48302518"	"4119"	"*"	"136"
"6845"	"chr3"	"48334467"	"48336146"	"1680"	"*"	"27"
"6846"	"chr3"	"48371401"	"48372906"	"1506"	"*"	"28"
"6847"	"chr3"	"48412069"	"48415375"	"3307"	"*"	"38"
"6848"	"chr3"	"48423748"	"48436212"	"12465"	"*"	"87"
"6849"	"chr3"	"48439792"	"48442783"	"2992"	"*"	"92"
"6850"	"chr3"	"48445847"	"48450217"	"4371"	"*"	"154"
"6851"	"chr3"	"48464749"	"48470059"	"5311"	"*"	"78"
"6852"	"chr3"	"48500557"	"48507900"	"7344"	"*"	"45"
"6853"	"chr3"	"48536288"	"48536499"	"212"	"*"	"21"
"6854"	"chr3"	"48555859"	"48558345"	"2487"	"*"	"38"
"6855"	"chr3"	"48591986"	"48596046"	"4061"	"*"	"75"
"6856"	"chr3"	"48608859"	"48610089"	"1231"	"*"	"118"
"6857"	"chr3"	"48619894"	"48621819"	"1926"	"*"	"46"
"6858"	"chr3"	"48632291"	"48636538"	"4248"	"*"	"88"
"6859"	"chr3"	"48639896"	"48643095"	"3200"	"*"	"58"
"6860"	"chr3"	"48653048"	"48664353"	"11306"	"*"	"302"
"6861"	"chr3"	"48682915"	"48689684"	"6770"	"*"	"117"
"6862"	"chr3"	"48693995"	"48695454"	"1460"	"*"	"23"
"6863"	"chr3"	"48716682"	"48720616"	"3935"	"*"	"99"
"6864"	"chr3"	"48845636"	"48848271"	"2636"	"*"	"146"
"6865"	"chr3"	"48897841"	"48899546"	"1706"	"*"	"98"
"6866"	"chr3"	"48918095"	"48921943"	"3849"	"*"	"212"
"6867"	"chr3"	"48989431"	"48991253"	"1823"	"*"	"156"
"6868"	"chr3"	"49004136"	"49008360"	"4225"	"*"	"155"
"6869"	"chr3"	"49012039"	"49025255"	"13217"	"*"	"267"
"6870"	"chr3"	"49028546"	"49032246"	"3701"	"*"	"108"
"6871"	"chr3"	"49092947"	"49094646"	"1700"	"*"	"225"
"6872"	"chr3"	"49104295"	"49105244"	"950"	"*"	"84"
"6873"	"chr3"	"49108469"	"49111279"	"2811"	"*"	"22"
"6874"	"chr3"	"49117216"	"49121333"	"4118"	"*"	"52"
"6875"	"chr3"	"49133235"	"49133753"	"519"	"*"	"38"
"6876"	"chr3"	"49162604"	"49176280"	"13677"	"*"	"115"
"6877"	"chr3"	"49181777"	"49183077"	"1301"	"*"	"61"
"6878"	"chr3"	"49198032"	"49200068"	"2037"	"*"	"54"
"6879"	"chr3"	"49212631"	"49213966"	"1336"	"*"	"40"
"6880"	"chr3"	"49275901"	"49277638"	"1738"	"*"	"91"
"6881"	"chr3"	"49339535"	"49340784"	"1250"	"*"	"93"
"6882"	"chr3"	"49357189"	"49360378"	"3190"	"*"	"204"
"6883"	"chr3"	"49410941"	"49412861"	"1921"	"*"	"176"
"6884"	"chr3"	"49416467"	"49429966"	"13500"	"*"	"160"
"6885"	"chr3"	"49469644"	"49471894"	"2251"	"*"	"90"
"6886"	"chr3"	"49531154"	"49536483"	"5330"	"*"	"79"
"6887"	"chr3"	"49539796"	"49540278"	"483"	"*"	"50"
"6888"	"chr3"	"49550793"	"49557641"	"6849"	"*"	"110"
"6889"	"chr3"	"49585391"	"49585639"	"249"	"*"	"31"
"6890"	"chr3"	"49649305"	"49663234"	"13930"	"*"	"152"
"6891"	"chr3"	"49673335"	"49678705"	"5371"	"*"	"71"
"6892"	"chr3"	"49683322"	"49691199"	"7878"	"*"	"279"
"6893"	"chr3"	"49717005"	"49727478"	"10474"	"*"	"320"
"6894"	"chr3"	"49783907"	"49787126"	"3220"	"*"	"134"
"6895"	"chr3"	"49799916"	"49805350"	"5435"	"*"	"89"
"6896"	"chr3"	"49856221"	"49857009"	"789"	"*"	"106"
"6897"	"chr3"	"49867273"	"49874017"	"6745"	"*"	"84"
"6898"	"chr3"	"49901256"	"49911696"	"10441"	"*"	"188"
"6899"	"chr3"	"49927485"	"49930382"	"2898"	"*"	"94"
"6900"	"chr3"	"49939684"	"49941080"	"1397"	"*"	"118"
"6901"	"chr3"	"50088549"	"50090566"	"2018"	"*"	"127"
"6902"	"chr3"	"50151995"	"50155800"	"3806"	"*"	"31"
"6903"	"chr3"	"50182683"	"50182773"	"91"	"*"	"26"
"6904"	"chr3"	"50188423"	"50197306"	"8884"	"*"	"102"
"6905"	"chr3"	"50201950"	"50206498"	"4549"	"*"	"81"
"6906"	"chr3"	"50224028"	"50227118"	"3091"	"*"	"51"
"6907"	"chr3"	"50235637"	"50238855"	"3219"	"*"	"114"
"6908"	"chr3"	"50246490"	"50250478"	"3989"	"*"	"30"
"6909"	"chr3"	"50257171"	"50262895"	"5725"	"*"	"41"
